,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,genres
2243,1lG7AnuGwTWQzNkPjXYQw6,En la Vieja Pulperia - Remasterizado,0,173400,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1926-05-14,0.682,0.214,7,-15.655,1,0.292,0.993,0.21,0.108,0.747,128.114,4,"['tango', 'vintage tango']"
2244,1lwSZ6i1xK3m2Nlc7teyX8,Consuelo - Remasterizado,0,124187,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1926-05-14,0.521,0.0511,6,-25.948,1,0.147,0.996,0.912,0.106,0.565,68.854,4,"['tango', 'vintage tango']"
2245,1mbS5PxzHplxVrfP8dAOED,Kapitel 329 - Der Page und die Herzogin,1,130679,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.663,0.152,10,-23.458,0,0.946,0.548,0.0,0.517,0.281,92.903,3,[]
2246,1mygGTQy2ZEJjSeRDq6Hax,Kapitel 365 - Der Page und die Herzogin,1,128197,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.651,0.133,9,-22.882,0,0.936,0.494,0.0,0.184,0.311,80.961,3,[]
2247,1o0SmgrLo9V6UQhZ5wIzdu,She Belongs To Me,0,174040,0,['Ted Weems & His Orchestra'],['7nQr572o0bqpK1LoX0Whan'],1926-07-01,0.891,0.302,8,-12.381,1,0.119,0.993,0.006,0.136,0.906,109.404,4,[]
2248,1pSDToGPxO7aqPwORIxIBa,Kapitel 223 - Der Page und die Herzogin,1,136452,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.704,0.119,11,-22.657,1,0.945,0.403,0.0,0.309,0.337,68.968,4,[]
2249,1q6uqWCh89lRsD2bkfde0Y,"Oh, How I've Waited For You",0,168547,0,['George Olsen'],['45tQpWrlBy4DMpfAriqfcC'],1926-07-01,0.637,0.177,10,-17.928,1,0.0337,0.995,0.679,0.232,0.724,109.813,4,['vintage jazz']
2250,1qHR7PYYU9S3GJEYo6UGpK,Kapitel 337 - Der Page und die Herzogin,1,131488,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.725,0.167,0,-21.649,1,0.905,0.398,0.0,0.176,0.315,117.175,3,[]
2251,1qU4qK2lLnvImBBtFxx0Nv,Kapitel 370 - Der Page und die Herzogin,1,134231,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.69,0.131,4,-22.465,1,0.946,0.529,0.0,0.473,0.272,100.753,4,[]
2252,1sUUtVA2ufhbkZcrWJh745,Ecos de Arabia - Remasterizado,0,158280,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1926-04-25,0.259,0.118,10,-30.835,1,0.0695,0.996,0.944,0.0982,0.867,178.197,4,"['tango', 'vintage tango']"
2253,1tK199EcVuXoregatVF6ID,Kapitel 98 - Der Page und die Herzogin,1,147397,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.631,0.179,7,-22.284,1,0.955,0.452,0.0,0.247,0.275,170.457,3,[]
2254,1tmlEHTXi6pNaVV8itzMNF,Basin Street Blues,3,194973,0,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1926,0.578,0.169,10,-12.513,1,0.0513,0.822,7.56e-05,0.851,0.369,109.418,4,['new orleans jazz']
2255,1txUheOvp3hF5FJIKzjOWX,Blue-eyed Sally,0,177040,0,['Ted Weems & His Orchestra'],['7nQr572o0bqpK1LoX0Whan'],1926-07-01,0.356,0.228,10,-11.808,1,0.0425,0.994,0.365,0.0862,0.773,216.659,4,[]
2256,1ucDYXjnvBkPqtokUaUTN9,Kapitel 117 - Der Page und die Herzogin,1,125376,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.719,0.15,8,-22.66,1,0.951,0.35,0.0,0.239,0.346,113.527,3,[]
2257,1v34s9VRlpS0czBDkAqjbd,Kapitel 67 - Der Page und die Herzogin,1,121066,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.67,0.206,9,-21.49,0,0.942,0.357,0.0,0.183,0.345,94.647,3,[]
2258,1vBD4npJ5hOrvB2ZIDErIf,Kapitel 134 - Der Page und die Herzogin,1,136347,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.7,0.147,11,-23.323,1,0.948,0.523,0.0,0.162,0.288,136.123,3,[]
2259,1vx8bDsUWal1E9ebOM1yZb,La Canción de los Vagabundos - Remasterizado,0,162413,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1926-07-15,0.676,0.253,7,-13.331,0,0.0567,0.996,0.908,0.123,0.784,118.073,4,"['tango', 'vintage tango']"
2260,1x0G4QUXmYp35NPYBx5z9M,Kapitel 145 - Der Page und die Herzogin,1,122999,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.709,0.187,4,-21.852,1,0.933,0.435,0.0,0.128,0.464,108.051,1,[]
2261,1xIm3ODR7NQ3u4U5tELEJ6,Kapitel 46 - Der Page und die Herzogin,2,140683,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.711,0.233,0,-22.246,1,0.939,0.415,0.0,0.255,0.378,94.898,3,[]
2262,1xR4YSpPAcaD7qNxpHXkCW,Yo También Como Tú - Remasterizado,0,168027,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1926-07-15,0.613,0.32,8,-9.636,0,0.0513,0.996,0.873,0.0526,0.744,122.483,4,"['tango', 'vintage tango']"
2263,1yG9PprrJxllQHC0owy1VR,Kapitel 406 - Der Page und die Herzogin,1,132168,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.72,0.141,9,-21.575,0,0.95,0.563,0.0,0.275,0.398,81.039,4,[]
2264,1yLL82hE3Q7sNtCt21UMdx,Kapitel 9 - Der Page und die Herzogin,2,146770,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.623,0.185,7,-22.631,0,0.937,0.329,0.0,0.0806,0.298,176.205,3,[]
2265,1yM6gFZeHRt2GafDOYTIZj,Hüseyni Gazel,1,221901,0,['Celal Bey'],['3MzRjI8pvJT9iUk4hWoHRM'],1926-04-16,0.377,0.14,5,-14.833,0,0.0681,0.996,0.847,0.177,0.362,65.706,3,[]
2266,1yYTDmkx9CaqdYIvZuAm4Q,Mi Caballo Baio - Remasterizado,0,135453,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1926-04-25,0.364,0.46,2,-17.894,1,0.0483,0.996,0.944,0.304,0.633,126.982,4,"['tango', 'vintage tango']"
2267,1yhYgyAOiGnhh7ftYs9V39,Kapitel 78 - Der Page und die Herzogin,1,124984,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.705,0.152,6,-21.65,1,0.936,0.429,0.0,0.214,0.381,105.842,3,[]
2268,1ymaKot9a0Jl3SUjEZ0kNb,Kapitel 147 - Der Page und die Herzogin,1,130208,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.711,0.136,9,-21.029,0,0.896,0.423,0.0,0.16,0.245,107.801,4,[]
2269,1ywBmCaCvQ0SqqvvZgI18V,Jungle Blues,2,101600,0,['Jelly Roll Morton'],['4XepUkisa56DUeA3gbjDQD'],1926,0.52,0.364,1,-13.016,1,0.0497,0.995,0.961,0.136,0.962,107.32,4,"['big band', 'boogie-woogie', 'dixieland', 'harlem renaissance', 'jazz piano', 'louisiana blues', 'new orleans blues', 'new orleans jazz', 'ragtime', 'stride', 'swing', 'vintage jazz']"
2270,20JJU5NwYBNQXTr3W6gyAb,Kapitel 330 - Der Page und die Herzogin,1,130417,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.632,0.125,7,-22.891,1,0.947,0.456,0.0,0.235,0.251,81.515,3,[]
2271,22LCfqXFiqUuPJsXppFkA9,Kapitel 396 - Der Page und die Herzogin,1,106568,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.729,0.199,4,-21.47,1,0.944,0.422,0.0,0.093,0.306,88.426,4,[]
2272,22YZp213TL5mVCdq1HtgSF,Kapitel 191 - Der Page und die Herzogin,1,130914,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.745,0.16,8,-21.951,0,0.932,0.486,0.0,0.339,0.39,68.414,4,[]
2273,22gnTT1BjbjvrAAqaQR4ND,Vecinita Fue por Vos - Remasterizado,0,167973,0,"['Francisco Canaro', 'Azucena Maizani']","['2maQMqxNnlRrBrS1oAsrX9', '0B2RE6SzZ4QsCRkl1nMz1n']",1926-07-15,0.404,0.242,6,-14.921,1,0.0483,0.996,0.937,0.172,0.322,66.259,5,"['tango', 'vintage tango']"
2274,23EDArQ89HLZsDpzArPBNb,Kapitel 150 - Der Page und die Herzogin,1,136112,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.726,0.166,9,-20.63,0,0.854,0.241,4.21e-06,0.138,0.28,115.784,4,[]
2275,23QMtSjvXmBTPjRc6JnD6b,Oh! If I Only Had You,0,192053,0,['Ted Weems & His Orchestra'],['7nQr572o0bqpK1LoX0Whan'],1926-07-01,0.892,0.305,8,-11.157,1,0.0666,0.993,0.0449,0.218,0.875,112.112,4,[]
2276,23V3f5tEFFC3hirhMt53Pp,Kapitel 41 - Der Page und die Herzogin,2,133839,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.628,0.214,9,-21.662,0,0.962,0.431,0.0,0.231,0.257,172.493,5,[]
2277,23pKxM9Stbbv827YdDz4Vb,New Prison Blues,0,194119,0,['Peg Leg Howell'],['3Ks8gfOiRm64NuCnRWe6IF'],1926-01-12,0.614,0.116,7,-13.315,1,0.0777,0.983,2.32e-05,0.127,0.545,119.525,4,"['country blues', 'piedmont blues', 'traditional blues']"
2278,24MZSH5QJHlDft2zNnvWpD,The Pearls,1,203453,0,['Jelly Roll Morton'],['4XepUkisa56DUeA3gbjDQD'],1926,0.675,0.679,8,-4.897,1,0.0547,0.984,0.276,0.0625,0.937,99.752,4,"['big band', 'boogie-woogie', 'dixieland', 'harlem renaissance', 'jazz piano', 'louisiana blues', 'new orleans blues', 'new orleans jazz', 'ragtime', 'stride', 'swing', 'vintage jazz']"
2279,24Z9P3ID7fkqnrJuahkhdw,Kapitel 311 - Der Page und die Herzogin,1,133630,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.722,0.133,9,-23.761,0,0.877,0.303,0.0,0.334,0.211,118.092,1,[]
2280,24uT971g1YcNenbI7L7yIp,Kapitel 97 - Der Page und die Herzogin,1,122241,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.721,0.155,0,-21.474,1,0.93,0.363,0.0,0.129,0.373,114.682,5,[]
2281,264aJEqtghIzZUy7xJgzZx,Kapitel 362 - Der Page und die Herzogin,1,115972,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.726,0.173,7,-21.586,0,0.874,0.382,0.0,0.456,0.29,119.283,3,[]
2282,26VBPhw0SNzi8nl4I4EJAT,Struttin' with Some Barbecue - 78 rpm Version,3,184000,0,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1926,0.75,0.329,8,-7.91,1,0.109,0.934,0.865,0.0478,0.887,96.055,4,['new orleans jazz']
2283,26rfZponsm93w45SVctnUX,Azucena - Remasterizado,0,173520,0,"['Francisco Canaro', 'Azucena Maizani']","['2maQMqxNnlRrBrS1oAsrX9', '0B2RE6SzZ4QsCRkl1nMz1n']",1926-07-15,0.464,0.351,8,-10.079,1,0.0607,0.995,0.00126,0.225,0.488,120.853,4,"['tango', 'vintage tango']"
2284,26vmEK4ppyczHHd0aXZDaf,Kapitel 44 - Der Page und die Herzogin,2,135590,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.708,0.171,10,-23.031,1,0.943,0.508,0.0,0.144,0.304,130.639,3,[]
2285,27Pty68gYsqjoe8gdWK3C5,Amor en entredicho,0,227462,0,['Alejandra Zambrini'],['7pyj4xnWhqcv2qh6sPRpM3'],1926,0.276,0.101,4,-15.01,1,0.0384,0.91,3.46e-05,0.103,0.509,86.599,3,[]
2286,27TBlOh7Ecy4miGpd5r2li,Oh París - Remasterizado,0,172960,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1926-07-12,0.427,0.459,2,-9.53,1,0.048,0.996,0.00138,0.263,0.599,81.94,4,"['tango', 'vintage tango']"
2287,27Yed0Cu4FlALeXHNGiLhn,Kapitel 31 - Der Page und die Herzogin,2,126290,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.731,0.185,9,-23.83,0,0.937,0.501,0.0,0.394,0.388,111.248,4,[]
2288,27bkIAh4ktjcNnQzkQQNqu,Kapitel 291 - Der Page und die Herzogin,1,123181,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.7,0.157,6,-20.754,1,0.881,0.526,1.35e-06,0.246,0.283,100.949,3,[]
2289,27zAnr1DXIjToOG8RgCIUD,Kapitel 301 - Der Page und die Herzogin,1,139717,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.76,0.224,0,-21.463,1,0.938,0.515,0.0,0.507,0.388,80.946,3,[]
2290,28mmxQ36EUNCzDq2nwn2rc,Kapitel 205 - Der Page und die Herzogin,1,106359,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.725,0.194,2,-21.096,1,0.935,0.439,0.0,0.227,0.242,114.16,5,[]
2291,28vSqbRAO1GBvinFuG4Tag,Martirio,0,314737,0,['Alejandra Zambrini'],['7pyj4xnWhqcv2qh6sPRpM3'],1926,0.325,0.128,11,-13.841,0,0.0505,0.943,0.0,0.315,0.187,170.191,4,[]
2292,29DP7jz8Ed27lCwcXYrbb3,La Querencia - Remasterizado,0,125213,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1926-05-14,0.461,0.0821,8,-24.795,1,0.117,0.996,0.846,0.18,0.372,61.673,4,"['tango', 'vintage tango']"
2293,2ASBpDysnwDvrfMPxmpRNa,La Mina Del Ford - Remasterizado,0,151227,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1926-07-12,0.471,0.265,8,-13.012,1,0.14,0.996,0.913,0.456,0.625,72.978,3,"['tango', 'vintage tango']"
2294,2ASGLYR2nqjGTTVuesbOkq,Occhi Di Fata,0,177640,0,['Beniamino Gigli'],['78qb0nLAzypzePDYBGYl8F'],1926-01-01,0.239,0.222,9,-8.556,1,0.0339,0.983,0.00073,0.125,0.138,85.901,3,"['classical tenor', 'italian tenor']"
2295,2BxG9ZV46PE8WnI6dhsxP7,Kapitel 409 - Der Page und die Herzogin,1,135067,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.617,0.164,1,-22.342,1,0.958,0.496,0.0,0.163,0.261,184.634,5,[]
2296,2CR6AsFggCTYSMKaDW19jT,Kapitel 374 - Der Page und die Herzogin,1,127910,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.729,0.172,9,-20.294,0,0.886,0.414,0.0,0.283,0.378,117.384,5,[]
2297,2CzQp5PPDATR0CZzCZONgg,Knee Drops,3,204027,0,['Louis Armstrong & His Hot Seven'],['267SHEPfqnF16IEmwbLhLQ'],1926,0.822,0.351,10,-13.299,1,0.138,0.941,0.87,0.043,0.961,105.113,4,[]
2298,2DYOQtRb6x7JAmU5eSpzrQ,Kapitel 104 - Der Page und die Herzogin,1,134336,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.701,0.144,11,-22.045,0,0.934,0.446,0.0,0.541,0.264,94.795,3,[]
2299,2E1dznkiFDaMWpDULZUuPp,Kapitel 133 - Der Page und die Herzogin,1,117905,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.725,0.142,8,-22.534,0,0.921,0.43,1.57e-06,0.245,0.226,120.587,3,[]
2300,2FEoThhQPFhhT6uvau1yLL,Kapitel 294 - Der Page und die Herzogin,1,108736,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.609,0.153,2,-22.332,1,0.956,0.478,2.12e-06,0.171,0.333,205.63,4,[]
2301,2FrolTdJkWRbysfDQtpwOc,Oh Kay!: Fidgety Feet,1,116507,0,"['George Gershwin', 'P. G. Wodehouse', 'Allen Case', 'Roger White', 'Lehman Engel']","['1YuknfkSYTTbolRpwZBOv4', '4vISG7SjHkjRQv9Xst9PXI', '5wIMzHW503KwybgMR9SBUd', '4VpuabeywIkOXIfRlrmRd3', '6uq6cUwOJmgO50qP4hIrTr']",1926,0.639,0.284,1,-14.754,1,0.0443,0.889,0.0,0.126,0.68,116.735,4,"['american modern classical', 'classical', 'early modern classical', 'tin pan alley']"
2302,2G04bMXnnRXMCQtZsJPIcc,Kapitel 109 - Der Page und die Herzogin,1,124932,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.714,0.148,8,-22.402,0,0.932,0.314,0.0,0.147,0.313,82.348,5,[]
2303,2GUCEDOJPBFzPReDF4vl2M,Kapitel 126 - Der Page und die Herzogin,1,144079,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.723,0.175,11,-22.576,1,0.929,0.547,0.0,0.385,0.326,117.377,5,[]
2304,2GkqTEHviL5fCCgQNHfBqY,Amor Que Pasa - Instrumental (Remasterizado),0,171507,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1926-08-15,0.558,0.373,10,-13.631,1,0.0599,0.993,0.894,0.134,0.961,119.016,4,"['tango', 'vintage tango']"
2305,2H2xMmbAWDYuGLD2KlNsKJ,Kapitel 76 - Der Page und die Herzogin,1,131332,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.749,0.183,9,-21.001,1,0.937,0.496,0.0,0.2,0.401,116.918,3,[]
2306,2HRnESiNVCCcdtq1UyTZJ5,Kapitel 124 - Der Page und die Herzogin,1,130757,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.716,0.202,9,-22.371,1,0.937,0.427,0.0,0.177,0.413,112.082,5,[]
2307,2ITpf8bHIgeGk7BeOolyGY,Kapitel 202 - Der Page und die Herzogin,1,108553,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.652,0.157,9,-21.283,1,0.938,0.395,0.0,0.336,0.322,88.123,4,[]
2308,2JB4MEZw3Oyla3ErR9RC17,Kapitel 4 - Der Page und die Herzogin,2,133709,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.719,0.174,6,-20.402,1,0.869,0.375,0.0,0.128,0.335,126.171,3,[]
2309,2JrDDk2ht0f5VnXxOurLqW,Kapitel 37 - Der Page und die Herzogin,2,132559,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.714,0.191,9,-21.554,1,0.945,0.368,0.0,0.185,0.403,130.181,3,[]
2310,2K3aNHAuIy1m6K8ooO3vFS,Oiga - Instrumental (Remasterizado 2018),0,176000,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1926-08-15,0.738,0.269,0,-13.894,1,0.0473,0.995,0.908,0.11,0.812,110.976,4,"['tango', 'vintage tango']"
2311,2K5KdxtSzbREwmXuOWYXUB,Struttin' with Some Barbecue - 78 rpm Version,3,184160,0,['Louis Armstrong & His Hot Five'],['0t4VVR2T9Sb0z3NdDdEU6S'],1926,0.747,0.278,8,-10.137,1,0.149,0.959,0.848,0.0534,0.909,96.085,4,['new orleans jazz']
2312,2KSB1AGWgtZkTqCZsuvGN3,A Su Memoria - Remasterizado,0,158187,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1926-05-14,0.59,0.0544,8,-23.404,0,0.117,0.996,0.817,0.1,0.456,68.409,4,"['tango', 'vintage tango']"
2313,2KUfehvlNY2IrKo1P183h5,Scat To The Cat And Suie To The Hog,0,231693,0,['Reverend J.M. Gates'],['0VIppPmtdJ82EsAkSGANZN'],1926,0.693,0.415,4,-9.799,1,0.885,0.963,0.0,0.183,0.484,66.487,3,['vintage country folk']
2314,2KbXEL4z74YT4xFPFiVTz8,Mr. Jelly Lord,4,171921,0,"['Jelly Roll Morton', 'Johnny Dodds']","['4XepUkisa56DUeA3gbjDQD', '5Epg9knob31gEXJGg9V5Sp']",1926,0.708,0.283,10,-15.143,1,0.0717,0.986,0.889,0.181,0.778,120.828,4,"['big band', 'jazz clarinet', 'new orleans jazz', 'stride', 'vintage jazz', 'boogie-woogie', 'dixieland', 'harlem renaissance', 'jazz piano', 'louisiana blues', 'new orleans blues', 'ragtime', 'swing']"
2315,2L26e4gjraMYbQDN9MWvPg,Kapitel 187 - Der Page und die Herzogin,1,124174,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.716,0.158,5,-21.572,0,0.92,0.464,0.0,0.133,0.408,110.175,5,[]
2316,2LHnpV0mig3V59txQf2Ztw,Kapitel 112 - Der Page und die Herzogin,1,139743,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.707,0.133,0,-23.892,1,0.927,0.367,0.0,0.13,0.274,108.808,4,[]
2317,2LKvsF2OaIks2mP8JQKFqm,Kapitel 289 - Der Page und die Herzogin,1,133630,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.647,0.14,4,-20.345,1,0.951,0.56,0.0,0.138,0.225,89.219,1,[]
2318,2LznKoyAq23PJ1jdma4un8,Alligator Crawl,3,181093,0,['Louis Armstrong & His Hot Seven'],['267SHEPfqnF16IEmwbLhLQ'],1926,0.709,0.193,5,-8.592,1,0.0698,0.943,0.828,0.0721,0.716,104.328,4,[]
2319,2Nxnw7OEeYt45yJIjdyzV0,Fearling Finger Abruff,0,168000,0,['Future Rapper'],['2la3t6tT3UzEJaENsqudLP'],1926-10-03,0.454,0.599,11,-12.551,0,0.112,0.000255,0.0336,0.131,0.289,191.986,4,[]
2320,2O487erP0D6WUxEpj6mI7N,Toda Mia - Instrumental (Remasterizado 2018),0,172000,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1926-08-15,0.709,0.281,7,-13.592,0,0.0682,0.995,0.915,0.161,0.684,113.492,4,"['tango', 'vintage tango']"
2321,2P4i9NQa7ws6nFhk8hZFHg,Gypsyland,0,194373,0,['George Olsen'],['45tQpWrlBy4DMpfAriqfcC'],1926-07-01,0.765,0.226,0,-12.703,1,0.0412,0.988,0.0421,0.0853,0.828,103.741,4,['vintage jazz']
2322,2QHPoAo0HmUb0gmMeFBwZ7,Ya Karawan,0,402427,0,['Umm Kulthum'],['52lsD82iOqGtyfEMqWgk4f'],1926-01-01,0.313,0.191,7,-21.77,1,0.154,0.983,0.744,0.266,0.418,77.619,4,"['arab folk', 'belly dance', 'classic arab pop']"
2323,2QR2mFSznaark6NrHDAau7,La He Visto Con Otro - Remasterizado,0,132267,0,['Ignacio Corsini'],['5LiOoJbxVSAMkBS2fUm3X2'],1926-05-14,0.707,0.00755,4,-21.998,0,0.164,0.995,0.00426,0.0961,0.485,79.191,3,"['tango', 'vintage tango']"
2324,2QSXPpAZks2ZO6Hk93kHDY,Khally El Domoa Di Le Enaya,0,321253,0,['Umm Kulthum'],['52lsD82iOqGtyfEMqWgk4f'],1926-01-01,0.443,0.0655,7,-21.132,1,0.0563,0.993,0.616,0.092,0.338,122.379,4,"['arab folk', 'belly dance', 'classic arab pop']"
2325,2QbAEmeyqmyidaj2fYbvC4,Kapitel 372 - Der Page und die Herzogin,1,125062,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.737,0.125,7,-22.428,1,0.903,0.468,9.32e-06,0.094,0.141,104.149,4,[]
2326,2SHl4FzInh5Spzq24Hn0fI,Kapitel 388 - Der Page und die Herzogin,1,137523,0,"['Georgette Heyer', 'Irina Salkow']","['66pXJ6MhX37ZLneiwUWZf3', '3Lcu93LjKagluamCDOJc9R']",1926,0.738,0.198,8,-23.55,0,0.96,0.402,0.0,0.226,0.273,64.67,5,[]
2327,2T7I8rDoANDgB2rwgyG54i,Que Tiempos Difíciles - Remasterizado,0,167893,0,['Francisco Canaro'],['2maQMqxNnlRrBrS1oAsrX9'],1926-07-15,0.651,0.216,6,-18.251,1,0.0601,0.996,0.899,0.108,0.579,118.449,4,"['tango', 'vintage tango']"
